customer_id,overall_revenue,avg_store_revenue,avg_online_revenue,age,gender,married,college_degree,high_income
9533,287.9669550840654,153.16698973305478,134.79996535101063,40,Male,Yes,Yes,High income
9534,204.15589467932773,70.15342290978879,134.00247176953894,48,Other,No,Yes,Not high income
9535,218.5392423733304,101.39434508538606,117.14489728794433,38,Male,No,Yes,High income
9536,130.68066022164805,82.69316624888837,47.987493972759694,42,Male,No,Yes,Not high income
9537,254.07330689473645,136.02778390085973,118.04552299387672,45,Female,No,Yes,High income
9538,232.75375424214877,150.69814075857204,82.05561348357674,63,Male,Yes,Yes,High income
9539,255.78054258131448,106.54976827167307,149.23077430964142,40,Female,No,Yes,High income
9540,155.97751784520887,100.0218749736502,55.955642871558666,36,Female,Yes,Yes,High income
9541,173.27090388615724,74.57403585805355,98.6968680281037,26,Male,No,Yes,High income
9542,210.37566305659266,53.50007625973028,156.87558679686236,24,Female,No,Yes,High income
9543,237.47811236008556,91.71326825952356,145.764844100562,48,Female,No,Yes,High income
9544,161.9976881773965,93.72311569001924,68.27457248737726,25,Male,No,Yes,High income
9545,312.3373685378326,90.50392155879223,221.83344697904042,34,Other,No,Yes,High income
9546,210.4795389750368,86.95297298398579,123.52656599105103,52,Female,Yes,Yes,Not high income
9547,239.03347424126144,107.02565495323925,132.00781928802218,24,Male,No,Yes,High income
9548,270.06760781689087,124.82504147822816,145.2425663386627,46,Female,Yes,Yes,High income
9549,301.4806689668331,103.16728223220541,198.31338673462767,51,Female,Yes,No,High income
9550,287.2109036782335,132.46020026915215,154.75070340908132,44,Female,Yes,Yes,High income
9551,209.66229082221008,104.44331959103387,105.2189712311762,41,Female,No,Yes,High income
9552,260.72875448808884,121.89617408007115,138.83258040801766,30,Female,Yes,Yes,High income
9553,216.02812406056773,117.67342136662809,98.35470269393964,54,Other,Yes,Yes,High income
9554,379.88216968391833,153.5616401995398,226.32052948437854,30,Female,No,Yes,Not high income
9555,275.6438477345539,130.30140893730626,145.34243879724764,45,Female,No,Yes,High income
9556,112.19517981159565,84.11377171550632,28.081408096089337,26,Female,No,Yes,Not high income
9557,224.148021772562,125.69095944270624,98.45706232985576,27,Female,No,Yes,Not high income
9558,157.2372691923963,105.7215445279975,51.5157246643988,25,Male,No,Yes,Not high income
9559,258.41978100936456,138.29100183779485,120.12877917156972,56,Female,Yes,Yes,High income
9560,135.4343282481811,53.53565878467634,81.89866946350476,39,Male,No,No,Not high income
9561,208.98925819836137,123.00007866398943,85.98917953437194,29,Male,No,Yes,Not high income
9562,189.54152417812674,81.30779086939235,108.23373330873437,25,Female,Yes,Yes,Not high income
9563,319.2843620835422,143.30195121170536,175.98241087183683,28,Female,No,No,Not high income
9564,227.91429565446117,132.48216913627752,95.43212651818365,30,Female,No,Yes,Not high income
9565,357.07227670801035,135.30856682963318,221.76370987837717,52,Other,Yes,Yes,High income
9566,359.36228831435847,131.47050160637474,227.89178670798375,49,Other,Yes,Yes,High income
9567,170.45125022114792,94.34566621175257,76.10558400939533,32,Female,No,Yes,High income
9568,137.9177311412475,101.19227504529549,36.725456095952,54,Male,Yes,No,High income
9569,262.0872586570026,82.86949961759441,179.21775903940824,31,Other,Yes,Yes,High income
9570,276.7041894842572,131.91732426914052,144.78686521511665,33,Other,No,Yes,High income
9571,276.2506562375486,98.15654687494747,178.09410936260113,44,Female,No,Yes,High income
9572,264.94763152941323,129.57540421874177,135.3722273106715,26,Male,No,Yes,High income
9573,271.0993285115166,82.70845604727843,188.39087246423816,52,Male,No,No,High income
9574,298.36399924424427,140.32081998061457,158.0431792636297,47,Female,Yes,Yes,High income
9575,335.00562372366574,85.53997022110879,249.46565350255696,48,Female,Yes,Yes,Not high income
9576,325.91809146555266,139.74349466823264,186.17459679732002,69,Female,Yes,Yes,High income
9577,164.15236994660177,89.10036515985021,75.05200478675154,46,Female,Yes,Yes,High income
9578,126.02552453092014,55.15318363087276,70.87234090004738,45,Female,No,Yes,Not high income
9579,136.65184312386418,46.882737862982914,89.76910526088126,57,Female,No,Yes,High income
9580,328.94004554160693,178.8608637397521,150.07918180185484,40,Female,No,Yes,High income
9581,280.9244592067469,147.76583051145454,133.15862869529238,43,Male,No,Yes,High income
9582,244.92934345136055,143.19815788057727,101.73118557078328,52,Male,No,Yes,High income
9583,238.93574334406622,91.71635769110813,147.2193856529581,55,Male,Yes,No,High income
9584,260.1026147283015,64.88862424129842,195.2139904870031,34,Male,No,Yes,Not high income
9585,247.19629017759513,124.49853705134173,122.69775312625339,84,Female,Yes,No,High income
9586,235.03665634181482,100.32595570149299,134.71070064032185,28,Female,No,Yes,High income
9587,258.4677421866634,160.63716445847172,97.83057772819163,32,Female,Yes,No,Not high income
9588,234.389604981864,95.36803144246477,139.02157353939924,45,Female,No,No,High income
9589,164.0617919198814,87.03055678550821,77.03123513437318,37,Female,No,No,Not high income
9590,258.23673140303333,146.47219809797778,111.76453330505558,46,Other,No,Yes,High income
9591,215.16922910631234,107.59590809823878,107.57332100807358,42,Female,No,Yes,High income
9592,209.1662848613729,120.65033373636346,88.51595112500945,45,Male,No,Yes,High income
9593,270.46903668475954,120.8609328171449,149.60810386761463,47,Other,Yes,Yes,High income
9594,355.45556387650623,170.4346910951703,185.02087278133592,51,Female,No,Yes,High income
9595,286.66075375597717,114.4067620736037,172.25399168237345,41,Female,Yes,No,Not high income
9596,266.50207617357535,87.42900464229194,179.07307153128338,53,Male,Yes,Yes,High income
9597,322.5756701117193,150.9102746113092,171.66539550041009,47,Female,No,Yes,High income
9598,221.8827187163767,112.07176744924044,109.81095126713626,47,Male,No,No,Not high income
9599,159.8901608973254,58.658455223277485,101.2317056740479,26,Male,No,Yes,High income
9600,233.75789015589928,91.74863574790791,142.00925440799136,54,Female,Yes,Yes,High income
9601,206.36760491165447,104.16019791792637,102.2074069937281,45,Male,No,Yes,High income
9602,214.22145619533865,82.43922298397159,131.78223321136707,30,Female,No,No,Not high income
9603,358.8363529593612,185.05566791390137,173.7806850454598,42,Female,Yes,No,High income
9604,377.3095634780891,140.0949066906469,237.21465678744218,35,Female,No,Yes,Not high income
9605,195.03700665828848,90.28217210911123,104.75483454917723,56,Female,Yes,Yes,High income
9606,123.283418929925,50.993018449073475,72.29040048085153,30,Female,No,Yes,Not high income
9607,175.85431485985674,65.2387094983299,110.61560536152683,25,Female,No,Yes,High income
9608,226.98683112704504,66.16059707788129,160.82623404916376,33,Male,No,No,High income
9609,299.8633652462047,137.75412337516343,162.10924187104126,24,Female,No,No,Not high income
9610,298.5298429251721,178.61108079749448,119.91876212767762,33,Male,No,Yes,High income
9611,219.03307140677325,117.95386439799108,101.07920700878216,27,Female,No,Yes,High income
9612,209.69428600324872,94.96499008313376,114.72929592011496,32,Female,No,Yes,High income
9613,286.96292407260495,101.83696401976269,185.12596005284226,53,Other,Yes,Yes,Not high income
9614,176.03336638266535,41.1402214706565,134.89314491200884,33,Male,No,No,Not high income
9615,240.92813054612452,113.81133260989795,127.11679793622656,51,Male,Yes,No,Not high income
9616,232.57401658328797,143.2322450293716,89.34177155391637,43,Male,No,Yes,High income
9617,302.35651049618843,166.7368522878748,135.61965820831364,55,Male,Yes,Yes,High income
9618,251.52921071902495,110.62193322272617,140.90727749629878,30,Male,Yes,No,High income
9619,290.42779512779646,127.5397150297207,162.8880800980758,52,Male,Yes,Yes,High income
9620,253.83948883359116,75.573675615264,178.26581321832717,44,Female,No,Yes,High income
9621,313.32135066949945,88.5880061604881,224.73334450901137,28,Male,Yes,Yes,High income
9622,253.50917315466734,130.61129452583063,122.89787862883672,37,Male,No,Yes,High income
9623,251.0630347265119,80.84381520124484,170.21921952526705,31,Other,No,Yes,Not high income
9624,231.67685094899278,134.44050282639054,97.23634812260224,41,Female,No,No,Not high income
9625,373.2221638981165,134.04409389496627,239.1780700031502,47,Female,Yes,Yes,High income
9626,300.01591971798223,90.1520927874593,209.86382693052292,34,Female,No,Yes,Not high income
9627,281.68211164608476,65.39053385614393,216.29157778994082,28,Female,No,Yes,High income
9628,171.5566207813044,67.78982538255931,103.76679539874506,44,Male,No,Yes,High income
9629,196.2178310391166,87.43700634083885,108.78082469827774,44,Female,Yes,Yes,High income
9630,248.42013446512976,101.7925827736534,146.62755169147636,41,Male,Yes,Yes,High income
9631,352.16296373312133,146.30477579202434,205.858187941097,28,Other,No,No,Not high income
9632,304.0536408957199,130.3736991617119,173.67994173400803,38,Male,Yes,Yes,Not high income
9633,222.45013741349493,62.86963403496582,159.5805033785291,41,Male,No,Yes,Not high income
9634,152.9173257186388,94.43192752272202,58.48539819591679,41,Female,Yes,No,Not high income
9635,110.16798195880949,29.434437304596607,80.73354465421289,38,Male,Yes,Yes,Not high income
9636,231.74319657152012,167.9817221093357,63.76147446218443,64,Male,Yes,Yes,High income
9637,139.73193639420924,72.50501767418987,67.22691872001937,47,Male,No,Yes,High income
9638,221.27747224912682,128.34754042180492,92.9299318273219,49,Female,Yes,Yes,High income
9639,334.11606680489575,219.12009752959767,114.9959692752981,51,Female,Yes,Yes,High income
9640,335.11002777701447,126.56560865516354,208.54441912185092,45,Female,No,Yes,High income
9641,269.47080156394463,69.25187864149586,200.21892292244874,61,Female,No,Yes,High income
9642,230.0763702064675,61.97043660310251,168.10593360336497,30,Female,Yes,No,High income
9643,180.6380387968273,88.53199056604701,92.10604823078029,49,Female,Yes,Yes,High income
9644,216.01204569648309,77.01423912505909,138.997806571424,49,Other,Yes,No,Not high income
9645,177.80180009503272,60.499451296969426,117.30234879806328,43,Other,Yes,Yes,High income
9646,223.9910679807266,127.20862447946624,96.78244350126036,35,Male,Yes,Yes,High income
9647,227.01958985514165,103.60039397395063,123.41919588119102,35,Female,No,Yes,High income
9648,166.05655351811689,40.507970570303904,125.54858294781297,40,Female,No,Yes,High income
9649,356.10697691504834,116.67293508151838,239.43404183352993,43,Male,No,Yes,High income
9650,202.74045655825407,101.2533553589934,101.48710119926066,34,Female,No,Yes,High income
9651,236.92359982465865,190.67256692489278,46.25103289976586,65,Female,Yes,Yes,High income
9652,207.93128147929173,85.81147136296966,122.11981011632209,30,Male,No,Yes,High income
9653,282.83815276455636,117.4617280385324,165.37642472602394,39,Female,No,Yes,High income
9654,149.42433694785,83.47651412962782,65.9478228182222,33,Female,No,No,Not high income
9655,288.1562574714467,113.28996155884981,174.86629591259688,46,Female,No,Yes,High income
9656,222.76668428889633,139.35386659361288,83.41281769528345,50,Other,Yes,Yes,High income
9657,140.60663475776983,69.98693929331026,70.61969546445955,50,Female,Yes,Yes,High income
9658,404.2416286834105,161.09655285412114,243.14507582928937,59,Male,Yes,Yes,High income
9659,192.7829099308777,50.80941093910951,141.9734989917682,48,Female,No,Yes,Not high income
9660,238.9943416012518,109.03380039475107,129.96054120650072,51,Female,Yes,Yes,High income
9661,198.96570931951015,92.39995750105237,106.56575181845777,71,Female,Yes,Yes,High income
9662,202.857421030404,90.8814775107505,111.97594351965348,42,Female,No,Yes,High income
9663,178.91681207962054,100.26230385757074,78.6545082220498,24,Female,No,Yes,High income
9664,369.9414663753123,186.8707774008536,183.0706889744587,41,Male,No,Yes,High income
9665,234.20020597887094,128.40206056966315,105.79814540920779,34,Female,Yes,Yes,High income
9666,183.64419223815537,123.86806776589115,59.7761244722642,34,Female,No,Yes,Not high income
9667,180.21167899142395,132.3073354965751,47.90434349484885,54,Female,Yes,No,High income
9668,215.224950014547,62.01525753959902,153.20969247494799,43,Female,No,Yes,Not high income
9669,222.15075944116552,56.041706271408586,166.10905316975692,46,Other,No,No,High income
9670,372.21893859644683,124.26122671633493,247.95771188011193,55,Male,Yes,Yes,High income
9671,355.29708789183394,169.64962498049275,185.64746291134117,27,Male,No,Yes,High income
9672,170.3011664273938,86.22441029555851,84.07675613183528,54,Male,No,No,High income
9673,271.86610209813813,148.72248720330563,123.1436148948325,43,Male,Yes,Yes,High income
9674,262.5273217821016,149.12804356396433,113.39927821813723,30,Male,Yes,Yes,Not high income
9675,256.07223940413127,147.45903154815704,108.61320785597422,41,Male,No,Yes,High income
9676,248.88266552091366,92.35800087912054,156.52466464179312,32,Other,No,No,High income
9677,187.6881600694365,103.62106882454273,84.06709124489377,25,Male,No,No,High income
9678,195.10816562485635,56.5386040511796,138.56956157367676,42,Male,No,Yes,High income
9679,274.6133638026576,173.97679435405217,100.63656944860543,65,Male,No,Yes,High income
9680,245.7809615156535,88.42625006509479,157.3547114505587,41,Female,No,No,Not high income
9681,282.37527889715113,153.75177843787242,128.62350045927872,44,Female,Yes,Yes,Not high income
9682,278.58209111057005,133.56050927180885,145.0215818387612,30,Male,No,Yes,Not high income
9683,228.42864744628545,149.05957488562095,79.3690725606645,50,Male,Yes,Yes,High income
9684,211.97679745670916,107.43404094118719,104.54275651552196,32,Male,No,Yes,High income
9685,392.7007149594664,145.12989748571445,247.57081747375196,35,Male,No,Yes,High income
9686,262.8953438544912,93.32812951622707,169.56721433826414,34,Female,Yes,Yes,High income
9687,337.7823453113282,111.31365550177483,226.46868980955333,24,Male,Yes,Yes,High income
9688,181.86573779019193,54.31063948822804,127.55509830196388,40,Female,Yes,No,High income
9689,283.4387430487134,108.75152947733154,174.68721357138185,47,Female,No,No,High income
9690,238.4316921776433,118.4318478719243,119.99984430571901,26,Female,No,Yes,Not high income
9691,354.9790340857552,133.5754774470669,221.40355663868831,47,Female,No,Yes,Not high income
9692,417.0750788257491,138.50866190606862,278.5664169196804,45,Female,No,No,Not high income
9693,302.4269534503331,150.91684931481723,151.51010413551586,35,Male,No,No,Not high income
9694,361.76009271440785,172.3695363918142,189.39055632259368,47,Male,No,Yes,High income
9695,221.79999590787622,161.99952621825065,59.80046968962556,29,Male,Yes,Yes,High income
9696,252.6847722645644,138.5187883232166,114.1659839413478,26,Female,No,Yes,Not high income
9697,235.34732648646846,181.0162413564588,54.33108513000966,44,Male,No,Yes,High income
9698,255.1765228472124,112.15955375984777,143.01696908736463,43,Male,Yes,No,Not high income
9699,149.97989789369362,49.46219305760072,100.51770483609289,37,Female,Yes,No,Not high income
9700,157.29056310687506,64.75788690579415,92.5326762010809,36,Male,Yes,Yes,High income
9701,120.61816740309862,40.3766658789079,80.24150152419072,25,Male,Yes,No,Not high income
9702,302.3466141284943,105.66738851986545,196.67922560862885,54,Male,Yes,Yes,High income
9703,204.6841823249235,71.64961404300163,133.03456828192188,45,Male,No,Yes,High income
9704,327.10035179851155,108.21686125360429,218.88349054490726,51,Male,Yes,Yes,High income
9705,214.55863683356995,78.95299597709838,135.60564085647155,46,Other,Yes,Yes,High income
9706,205.15403081865298,85.71990457582403,119.43412624282895,52,Male,Yes,Yes,High income
9707,266.2547426092594,77.29771152975795,188.95703107950143,43,Male,Yes,Yes,High income
9708,168.89646301587914,127.98319636880143,40.91326664707769,46,Male,No,No,High income
9709,193.48745745312914,105.7845216696262,87.70293578350294,38,Male,Yes,Yes,Not high income
9710,265.0003455647883,113.68628612503277,151.3140594397555,46,Female,No,Yes,High income
9711,248.011092995335,137.0029702959471,111.00812269938787,47,Female,No,No,High income
9712,312.382816344325,115.35671829825291,197.02609804607212,33,Male,Yes,Yes,High income
9713,400.623940375725,145.48830342919766,255.13563694652734,54,Female,Yes,Yes,Not high income
9714,256.3059765640147,76.87219445596425,179.43378210805048,29,Female,No,No,Not high income
9715,263.9346986414776,137.7655147624734,126.16918387900421,34,Male,Yes,Yes,High income
9716,171.2778290089253,108.05862372633004,63.21920528259525,38,Female,No,No,Not high income
9717,411.32669239468515,180.18578671545373,231.14090567923142,33,Female,No,Yes,Not high income
9718,183.52255704396933,110.31610268179237,73.20645436217696,33,Female,Yes,Yes,High income
9719,249.4719346699311,160.93834580196668,88.53358886796443,35,Male,No,No,Not high income
9720,246.80061362589532,68.51969320116389,178.28092042473145,55,Female,No,No,Not high income
9721,375.6524698758066,109.65253905983575,265.99993081597086,26,Female,Yes,Yes,High income
9722,190.51514655160383,59.20115005033689,131.31399650126696,58,Female,Yes,Yes,High income
9723,323.9117960918174,104.83529452716797,219.07650156464942,35,Other,Yes,Yes,High income
9724,202.8080658056258,46.64972664056613,156.15833916505966,40,Female,Yes,No,Not high income
9725,146.8054765779969,99.9194387019435,46.88603787605338,25,Male,No,Yes,Not high income
9726,263.0324931355701,133.88725864024647,129.14523449532368,45,Other,No,Yes,High income
9727,208.61483486560505,43.956780933824895,164.65805393178016,40,Female,No,No,Not high income
9728,131.66413368651695,25.8443892226621,105.81974446385483,27,Female,No,No,High income
9729,156.19037720144706,52.063502922759504,104.12687427868757,34,Male,Yes,No,Not high income
9730,371.7483992474375,121.27073404562125,250.47766520181622,55,Male,Yes,No,High income
9731,200.49385483281057,73.19971584066352,127.29413899214705,44,Male,No,No,High income
9732,174.95043602821949,66.26113997162541,108.68929605659407,24,Female,Yes,Yes,High income
9733,327.6879720559893,132.10945182989929,195.57852022609,39,Female,No,Yes,High income
9734,219.08930477022386,106.20040076696091,112.88890400326297,55,Male,Yes,Yes,High income
9735,108.86003680909717,81.86517567903223,26.994861130064937,63,Female,No,Yes,High income
9736,300.74106688996477,86.66449367204525,214.07657321791953,52,Male,Yes,No,High income
9737,377.32132972980344,148.19963115860617,229.12169857119724,55,Other,Yes,Yes,High income
9738,267.3252679848034,56.88135392362406,210.44391406117938,37,Male,Yes,Yes,High income
9739,289.56594936623105,111.9952799245948,177.57066944163628,54,Male,Yes,Yes,High income
9740,257.9546812650542,165.7290831352085,92.22559812984571,54,Male,Yes,Yes,High income
9741,219.69085748238112,109.57604462311357,110.11481285926754,65,Male,No,Yes,High income
9742,224.35082274099665,109.63812178580115,114.71270095519549,63,Male,Yes,Yes,High income
9743,241.54611904258633,105.98422135938775,135.56189768319857,41,Male,No,Yes,High income
9744,214.9545440229122,120.7793871490174,94.17515687389479,52,Female,Yes,No,High income
9745,287.1979346043439,121.97739512019325,165.2205394841507,54,Male,Yes,No,Not high income
9746,176.53582849761563,95.83222615017024,80.7036023474454,30,Female,No,Yes,Not high income
9747,303.5573706479737,146.77321715923466,156.78415348873904,44,Other,No,Yes,High income
9748,296.31040974072505,99.34897546714637,196.96143427357867,50,Other,Yes,No,High income
9749,166.60139566894424,59.09128436067563,107.51011130826859,51,Female,No,Yes,High income
9750,402.9654084313993,122.90948374180257,280.05592468959674,48,Female,No,No,High income
9751,384.3556329663676,179.03617577591265,205.31945719045495,74,Male,Yes,Yes,High income
9752,223.4473686106503,105.56414284133574,117.88322576931456,72,Male,No,Yes,High income
9753,251.12775521345964,188.25329017512215,62.874465038337476,54,Female,Yes,No,Not high income
9754,235.30745547645938,157.10700029862068,78.20045517783869,44,Female,No,No,Not high income
9755,254.12930865407588,123.74106299461955,130.38824565945632,49,Female,Yes,Yes,High income
9756,124.97660649075567,82.90113364290887,42.0754728478468,51,Male,Yes,No,High income
9757,123.9897607605893,37.880525848733996,86.10923491185531,26,Female,No,Yes,High income
9758,177.20760980001495,84.29081677187544,92.91679302813951,32,Female,No,Yes,High income
9759,132.33643865883573,67.9885695278201,64.34786913101561,38,Male,Yes,Yes,High income
9760,253.67634238345383,144.05487877192047,109.62146361153336,50,Other,Yes,Yes,High income
9761,108.81247997926991,56.3712695045286,52.44121047474132,33,Female,No,No,Not high income
9762,252.5806840169493,91.62066386688302,160.9600201500663,48,Male,No,Yes,High income
9763,343.8744848115104,148.15604850805053,195.71843630345987,29,Male,No,Yes,High income
9764,330.10574858982136,153.01768189681405,177.08806669300733,49,Male,Yes,Yes,High income
9765,220.65562396199397,153.21003384416971,67.44559011782425,55,Female,Yes,Yes,High income
9766,246.3201121510134,54.72941281282276,191.59069933819066,41,Male,No,No,High income
9767,301.90496945197947,130.17647009151656,171.7284993604629,35,Female,Yes,Yes,Not high income
9768,229.0284419429788,97.15633150592026,131.87211043705852,41,Female,No,Yes,High income
9769,306.4452717502164,159.76437390249757,146.68089784771885,25,Male,No,Yes,High income
9770,318.4394157574501,178.8259830708072,139.6134326866429,63,Male,Yes,Yes,High income
9771,385.17855207128133,144.08348012743295,241.09507194384838,52,Male,Yes,Yes,High income
9772,219.68118767468863,81.94912341021421,137.73206426447442,45,Female,Yes,Yes,High income
9773,222.31560513147122,126.82078788882963,95.49481724264157,38,Male,No,Yes,High income
9774,240.83824289199032,103.9165269074563,136.92171598453402,53,Male,Yes,Yes,High income
9775,143.02237466523712,84.97256330876901,58.049811356468126,41,Male,No,No,High income
9776,239.42999392323796,147.2812289141196,92.14876500911836,73,Male,Yes,Yes,High income
9777,266.94575505613886,68.85515865648078,198.09059639965807,24,Male,No,Yes,High income
9778,307.80989237614756,103.61240103078589,204.1974913453617,48,Female,Yes,Yes,High income
9779,238.4965034199106,143.52061661256897,94.97588680734161,50,Female,Yes,Yes,High income
9780,234.25897481599043,78.99903012536619,155.25994469062425,31,Female,No,Yes,Not high income
9781,184.98025233503924,110.26498261268159,74.71526972235765,53,Female,Yes,No,Not high income
9782,218.27962380748,107.60219922397354,110.67742458350646,50,Male,No,Yes,High income
9783,285.2684366321357,136.44306684284294,148.8253697892928,53,Male,Yes,Yes,High income
9784,274.8694964921673,182.68981077619605,92.17968571597125,45,Female,No,Yes,High income
9785,243.8669363743282,95.38176691123574,148.48516946309246,35,Male,No,Yes,Not high income
9786,310.34075444532346,168.09128361596126,142.24947082936222,37,Male,No,Yes,Not high income
9787,190.23152170960594,88.45519370113921,101.77632800846673,28,Female,No,No,Not high income
9788,218.8698126034744,75.36330022544249,143.5065123780319,25,Female,No,No,Not high income
9789,309.32616847539543,80.01280914925572,229.31335932613973,24,Female,Yes,Yes,Not high income
9790,290.2034088751506,138.82241245486682,151.3809964202838,51,Male,Yes,No,High income
9791,352.0541498386801,114.58381440252113,237.47033543615893,52,Male,Yes,Yes,High income
9792,270.02749960349837,126.26187739802322,143.76562220547515,52,Female,Yes,No,High income
9793,210.85020975299858,96.01721466380347,114.83299508919512,31,Female,No,No,Not high income
9794,118.96575635712085,50.41309384964517,68.55266250747567,47,Female,No,No,Not high income
9795,279.72283899527696,126.72114120383326,153.00169779144372,37,Male,No,Yes,Not high income
9796,209.64013507175318,81.40798967589427,128.2321453958589,30,Female,No,Yes,Not high income
9797,369.6284366925968,180.5633423887914,189.06509430380538,50,Male,Yes,Yes,High income
9798,309.66496751463546,130.0757481810814,179.5892193335541,41,Female,No,No,Not high income
9799,362.73695877340197,164.4247598058012,198.31219896760078,53,Female,Yes,Yes,High income
9800,187.8816274324588,86.41218661020207,101.46944082225673,43,Female,No,No,High income
9801,308.89835316876304,116.02360721663683,192.87474595212618,54,Female,Yes,Yes,High income
9802,194.91387454973028,46.069260090838995,148.84461445889127,27,Male,No,Yes,Not high income
9803,132.28914574573065,59.863301105880446,72.4258446398502,30,Female,Yes,Yes,Not high income
9804,367.5442461558019,147.04518228275924,220.49906387304264,49,Female,No,Yes,High income
9805,267.044047471898,113.37910258893055,153.6649448829675,54,Female,Yes,Yes,High income
9806,207.9721499666561,69.92335505409363,138.04879491256247,56,Male,Yes,Yes,High income
9807,157.87141471491415,52.14588894131814,105.72552577359602,44,Male,Yes,Yes,High income
9808,153.98820931962248,78.99329394623194,74.99491537339054,27,Male,Yes,No,Not high income
9809,358.75973758290485,104.7542940803604,254.00544350254444,40,Other,No,Yes,High income
9810,258.2282307428319,154.39353758086716,103.83469316196475,33,Female,Yes,Yes,Not high income
9811,339.35301723422964,150.82959131326615,188.5234259209635,63,Male,Yes,No,Not high income
9812,286.53483397834594,179.26188424032821,107.27294973801774,41,Female,Yes,No,Not high income
9813,264.48090539488476,104.68866795792044,159.79223743696434,58,Female,Yes,Yes,Not high income
9814,201.238132264199,70.87389932158183,130.36423294261718,27,Male,Yes,No,High income
9815,238.9766482456443,110.3440659697489,128.6325822758954,44,Male,No,No,High income
9816,206.7082005258306,127.75503691427208,78.95316361155851,33,Male,Yes,Yes,Not high income
9817,164.40716241527946,95.85937643659278,68.54778597868668,42,Male,No,Yes,High income
9818,171.43242344188147,69.29891984992929,102.13350359195218,32,Male,No,Yes,Not high income
9819,169.1335427653948,102.41520934084078,66.71833342455403,45,Female,No,No,Not high income
9820,309.62888843009875,179.9616604944181,129.66722793568067,51,Other,Yes,Yes,High income
9821,189.1970733056189,117.64372175775601,71.55335154786287,42,Female,Yes,Yes,Not high income
9822,293.49927487576633,104.83142923824268,188.66784563752367,52,Female,Yes,Yes,High income
9823,200.30703527991477,66.16889822707022,134.13813705284457,34,Male,No,Yes,High income
9824,148.01753998484597,35.9084659754964,112.10907400934957,38,Female,No,Yes,High income
9825,225.54477836401756,66.58091017286227,158.96386819115529,46,Male,No,Yes,High income
9826,175.8623718722568,98.02288949528398,77.83948237697284,28,Male,No,Yes,Not high income
9827,249.80452571333092,165.69040796672368,84.11411774660725,30,Female,No,No,Not high income
9828,245.22957762135084,79.61226206597144,165.6173155553794,47,Female,No,Yes,High income
9829,224.86479940807578,100.5004047973281,124.3643946107477,28,Male,Yes,Yes,High income
9830,224.94255308327928,94.16251178980536,130.78004129347391,30,Male,No,Yes,High income
9831,240.91269138841508,86.81413961446935,154.09855177394573,51,Male,No,Yes,High income
9832,194.85096567267428,136.70001944787577,58.15094622479851,38,Other,Yes,Yes,Not high income
9833,276.5748353021419,82.56569641276397,194.00913888937794,53,Female,No,Yes,High income
9834,255.41785800302893,108.50838608707168,146.90947191595725,49,Male,Yes,Yes,High income
9835,281.32074685932224,156.6319553079805,124.68879155134177,46,Other,No,No,High income
9836,211.369700847371,107.37748867554942,103.99221217182159,27,Female,No,No,Not high income
9837,431.5304202328912,175.3142075788318,256.21621265405935,54,Female,Yes,No,High income
9838,204.1205479575798,68.87344661310117,135.2471013444786,47,Female,No,Yes,High income
9839,312.5802472861168,96.83197132464208,215.7482759614747,31,Male,Yes,Yes,High income
9840,208.98850178337722,92.29882138578907,116.68968039758813,27,Other,No,Yes,High income
9841,259.6916096354003,92.8558989919977,166.8357106434026,45,Female,No,Yes,High income
9842,318.32839683942774,126.21419439738104,192.11420244204672,41,Female,No,Yes,High income
9843,245.4338408568513,82.25687365344214,163.17696720340916,36,Female,Yes,No,Not high income
9844,321.31056691995286,165.30818892942207,156.00237799053076,34,Female,No,Yes,High income
9845,254.84515843508277,94.13722586801407,160.7079325670687,26,Other,No,No,Not high income
9846,256.1663901471738,80.86424066571495,175.30214948145883,49,Female,Yes,No,Not high income
9847,189.49688711636037,91.4027729312823,98.09411418507807,26,Female,No,Yes,High income
9848,254.934161546726,174.0633264652154,80.8708350815106,53,Female,Yes,Yes,High income
9849,118.53790479119026,56.858926272529764,61.67897851866049,34,Female,Yes,Yes,High income
9850,180.81896024880865,67.15436769283508,113.66459255597357,55,Female,Yes,Yes,High income
9851,238.80007049462407,80.89080326691538,157.90926722770868,39,Female,No,Yes,Not high income
9852,208.98412066540914,90.14963187881563,118.83448878659352,34,Other,No,Yes,High income
9853,211.0187588719833,57.29096519846706,153.72779367351623,27,Male,No,Yes,High income
9854,167.67475362201895,70.35559836769524,97.3191552543237,40,Male,No,Yes,High income
9855,147.2649021417878,69.3443679245233,77.9205342172645,38,Female,No,Yes,High income
9856,271.7853349526524,147.3292175556777,124.45611739697469,33,Male,No,Yes,Not high income
9857,279.04827965864183,165.85579635040457,113.19248330823724,25,Female,No,No,Not high income
9858,210.11843753034805,77.66373214045801,132.45470538989005,50,Female,Yes,No,Not high income
9859,209.75735479110708,111.51412065867113,98.24323413243594,40,Female,No,Yes,High income
9860,250.41363719256225,79.70284402611597,170.71079316644628,60,Male,Yes,Yes,High income
9861,245.78724379362984,84.38265977527148,161.40458401835835,54,Female,Yes,Yes,Not high income
9862,201.39836290881723,61.20864487671667,140.18971803210056,50,Male,Yes,No,High income
9863,199.4526165542665,111.5183009839772,87.9343155702893,62,Female,Yes,Yes,High income
9864,308.6810590560725,128.56162751184976,180.11943154422275,56,Female,Yes,Yes,High income
